transaction_id,card_id,merchant_id,transaction_amount,transaction_datetime,transaction_location,transaction_status,is_fraud
124455,1511,147,280.73,2025-08-03 03:42:02,Quba,Approved,0
124456,771,340,142.71,2024-10-24 10:06:29,Bakı,Approved,0
124457,691,241,178.18,2024-10-19 18:02:06,Bakı,Approved,0
124458,741,87,42.01,2025-05-25 10:06:21,Gəncə,Approved,0
124459,654,158,619.47,2025-06-23 15:38:15,Bakı,Approved,0
124460,2532,128,23.68,2025-05-30 03:43:21,Bakı,Approved,0
124461,1793,393,27.89,2025-09-13 07:08:20,Quba,Approved,0
124462,851,263,26.84,2025-05-03 00:06:00,Bakı,Approved,0
124463,372,50,1031.2,2025-03-22 14:43:06,Lənkəran,Approved,0
124464,92,25,175.74,2024-11-27 13:03:21,Bakı,Approved,0
124465,1312,56,117.34,2025-08-26 03:57:06,Bakı,Approved,0
124466,1503,69,35.79,2025-06-22 22:03:14,Bakı,Approved,0
124467,2616,381,22.5,2024-10-10 11:21:16,Bakı,Approved,0
124468,2264,242,251.8,2025-08-08 20:57:02,Sumqayıt,Approved,0
124469,1567,108,234.55,2025-05-23 01:23:48,Gəncə,Approved,0
124470,2473,394,3203.67,2025-09-18 12:29:13,Bakı,Approved,0
124471,1501,137,74.96,2025-02-28 17:57:05,Sumqayıt,Approved,0
124472,1190,87,275.24,2025-04-09 15:30:14,Sumqayıt,Approved,0
124473,1237,363,76.33,2025-02-23 14:59:53,Bakı,Approved,0
124474,2203,135,280.41,2025-03-28 12:50:16,Bakı,Approved,0
124475,1425,327,129.05,2024-10-08 09:29:25,Sumqayıt,Approved,0
124476,447,49,2303.43,2025-04-11 18:35:28,Gəncə,Approved,0
124477,233,237,190.99,2024-12-21 01:54:13,Bakı,Approved,0
124478,1592,93,15.86,2024-11-28 18:00:05,Lənkəran,Approved,0
124479,790,301,17.37,2025-08-02 14:10:25,Quba,Approved,0
124480,2066,212,48.45,2025-08-27 02:36:29,Bakı,Approved,0
124481,480,129,228.73,2025-05-02 00:04:24,Bakı,Approved,0
124482,1800,139,102.13,2024-11-28 19:03:49,Bakı,Approved,0
124483,1008,370,27.86,2025-08-25 22:38:28,Bakı,Approved,0
124484,1801,382,26.2,2025-05-28 11:50:55,Bakı,Approved,0
124485,2748,215,204.33,2025-07-02 04:36:14,Bakı,Declined,0
124486,1019,348,118.51,2025-02-10 01:03:12,Şirvan,Approved,0
124487,234,59,185.45,2024-10-15 00:13:10,Bakı,Approved,0
124488,843,224,12.72,2025-01-22 13:30:07,Gəncə,Approved,0
124489,2140,181,18.81,2025-03-10 05:25:41,Bakı,Declined,0
124490,461,391,2905.38,2025-08-22 04:01:47,Bakı,Declined,0
124491,1679,271,280.41,2024-12-31 22:48:44,Bakı,Approved,0
124492,403,289,191.49,2025-03-10 06:04:50,Bakı,Declined,0
124493,1472,331,274.9,2024-10-19 09:15:23,Bakı,Approved,0
124494,913,328,263.25,2024-10-09 19:53:16,Bakı,Declined,0
124495,2632,129,58.42,2025-04-06 21:34:13,Bakı,Approved,0
124496,565,325,149.07,2024-10-10 03:37:58,Bakı,Approved,0
124497,1174,86,146.85,2025-08-26 04:06:09,Lənkəran,Approved,0
124498,2479,34,177.31,2025-04-25 01:46:43,Bakı,Approved,0
124499,327,36,10.64,2025-04-01 15:11:02,Bakı,Approved,0
124500,1596,371,625.13,2025-03-09 06:48:32,Bakı,Approved,0
124501,1084,51,1638.8,2025-03-03 18:50:14,Bakı,Approved,0
124502,68,191,1571.39,2025-09-28 13:44:40,Bakı,Approved,0
124503,8,347,192.46,2025-04-30 15:28:41,Lənkəran,Approved,0
124504,438,176,304.48,2025-03-01 11:01:15,Bakı,Approved,0
124505,2931,26,226.2,2025-07-10 20:10:06,Bakı,Declined,0
124506,2669,116,99.89,2025-06-25 09:56:43,Bakı,Approved,0
124507,1078,267,27.12,2025-01-04 20:58:09,Sumqayıt,Approved,0
124508,2863,2,5.18,2025-01-25 05:17:27,Sumqayıt,Approved,0
124509,1500,79,128.58,2025-05-21 09:49:41,Sumqayıt,Approved,0
124510,2492,286,25.43,2024-10-01 22:02:32,Lənkəran,Approved,0
124511,1762,298,162.17,2025-07-24 10:54:08,Bakı,Approved,0
124512,2240,44,1221.87,2025-03-20 11:53:02,Bakı,Approved,0
124513,810,357,41.94,2025-03-23 07:04:32,Lənkəran,Approved,0
124514,1157,177,113.21,2025-09-06 01:21:15,Bakı,Approved,0
124515,1399,392,10.89,2025-04-07 08:04:22,Quba,Declined,0
124516,1021,275,134.54,2025-02-13 17:21:21,Lənkəran,Approved,0
124517,1181,298,161.6,2024-11-17 03:13:32,Lənkəran,Approved,0
124518,1327,266,77.29,2024-10-08 00:11:36,Gəncə,Approved,0
124519,2244,41,160.66,2025-06-22 20:08:03,Bakı,Approved,0
124520,2415,223,21.34,2024-11-12 21:06:36,Bakı,Approved,0
124521,2896,270,230.75,2025-03-08 05:05:39,Lənkəran,Approved,0
124522,934,329,96.37,2025-05-29 11:23:46,Bakı,Declined,0
124523,1339,185,2.42,2025-03-08 04:21:44,Bakı,Approved,0
124524,2150,191,2445.43,2025-02-03 19:30:10,Bakı,Approved,0
124525,191,288,150.8,2024-11-10 10:06:24,Gəncə,Approved,0
124526,1716,257,36.08,2025-03-21 11:06:33,Şirvan,Approved,0
124527,1433,96,49.88,2025-01-02 13:46:46,Bakı,Approved,0
124528,2936,106,66.77,2024-11-11 12:17:03,Bakı,Approved,0
124529,1067,208,5.8,2025-03-11 01:31:38,Bakı,Approved,0
124530,2930,144,142.8,2025-06-19 14:19:38,Bakı,Approved,0
124531,1457,111,2539.92,2024-10-09 11:07:54,Bakı,Approved,0
124532,1129,116,50.83,2025-01-08 03:56:12,Bakı,Approved,0
124533,1250,76,112.62,2024-12-14 22:35:21,USA,Declined,0
124534,1180,377,40.57,2025-01-06 04:08:49,Quba,Approved,0
124535,51,110,224.52,2025-08-04 10:30:45,Sumqayıt,Approved,0
124536,916,289,23.72,2025-02-04 22:27:31,Bakı,Approved,0
124537,1545,313,1339,2024-10-18 07:36:40,Bakı,Approved,0
124538,874,398,294.36,2025-07-04 13:00:03,Bakı,Approved,0
124539,1929,393,93.42,2025-04-01 19:50:01,Bakı,Approved,0
124540,2853,197,21.55,2025-03-28 12:59:20,Bakı,Approved,0
124541,2456,393,100.62,2025-01-17 00:51:15,Bakı,Approved,0
124542,679,68,14.58,2025-03-19 16:44:09,Bakı,Approved,0
124543,379,84,104.35,2024-12-31 11:36:51,Bakı,Approved,0
124544,2093,134,31.82,2025-03-27 19:25:47,Gəncə,Approved,0
124545,2633,28,199.1,2025-08-14 06:47:59,Bakı,Approved,0
124546,26,51,2008.08,2025-03-19 13:56:28,Bakı,Approved,0
124547,1071,92,6.02,2025-05-01 19:21:30,Bakı,Approved,0
124548,2660,44,463.66,2025-05-16 20:22:08,Bakı,Approved,0
124549,158,356,130.99,2025-03-06 13:39:28,Bakı,Approved,0
124550,400,75,46.02,2025-08-08 16:41:57,Lənkəran,Approved,0
124551,1533,293,201.3,2025-03-28 15:56:08,Mingəçevir,Approved,0
124552,1007,22,142.86,2025-02-28 11:20:50,Sumqayıt,Approved,0
124553,2883,328,295.01,2025-07-07 06:08:59,Lənkəran,Approved,0
124554,2256,177,162.84,2025-07-23 13:50:31,Bakı,Approved,0
124555,974,347,118.9,2025-02-25 11:56:54,Bakı,Approved,0
124556,16,73,42.59,2025-09-29 00:18:27,Bakı,Approved,0
124557,1063,25,21.3,2024-10-31 23:38:23,Bakı,Declined,0
124558,2609,194,45.1,2024-11-25 15:32:51,Şirvan,Approved,0
124559,2987,341,10.86,2025-06-23 07:34:37,Bakı,Approved,0
124560,1992,351,43.91,2024-10-10 08:47:27,Bakı,Approved,0
124561,422,361,78.38,2025-03-05 07:39:12,Bakı,Approved,0
124562,1037,158,1066.84,2025-07-27 23:30:33,Bakı,Approved,0
124563,1444,171,83.04,2025-08-21 20:46:59,Lənkəran,Approved,0
124564,2834,275,91.88,2024-11-25 05:28:19,Şirvan,Approved,0
124565,2832,163,45.17,2025-07-24 06:39:58,Bakı,Declined,0
124566,2918,313,1483.24,2025-07-10 05:52:08,Sumqayıt,Approved,0
124567,2070,359,147.98,2025-06-27 17:48:59,Sumqayıt,Declined,0
124568,2882,291,206.49,2025-02-25 15:23:54,Lənkəran,Approved,0
124569,1825,20,86.47,2025-04-13 01:31:23,Lənkəran,Approved,0
124570,188,288,204.16,2025-05-31 10:52:18,Bakı,Approved,0
124571,1552,116,57.95,2025-06-03 12:24:29,Bakı,Approved,0
124572,1751,400,74.66,2025-06-09 23:36:34,Sumqayıt,Approved,0
124573,586,250,257.77,2024-11-02 11:10:48,Bakı,Approved,0
124574,1927,93,2.35,2025-06-18 17:01:07,Bakı,Approved,0
124575,2198,31,156.79,2024-10-30 09:33:59,Şirvan,Approved,0
124576,1713,113,121.28,2024-11-27 15:17:01,Bakı,Approved,0
124577,2386,346,119.5,2025-04-21 09:00:13,Şirvan,Approved,0
124578,413,228,39.66,2025-06-22 05:43:59,Lənkəran,Approved,0
124579,139,229,17.98,2025-08-31 02:43:58,Quba,Approved,0
124580,1508,41,217,2024-10-24 19:38:17,Sumqayıt,Approved,0
124581,715,218,53.78,2025-06-01 23:11:19,Bakı,Approved,0
124582,2427,157,501.18,2025-03-19 19:35:20,Bakı,Approved,0
124583,1129,221,254.26,2024-11-15 21:37:08,Bakı,Approved,0
124584,422,167,886.57,2024-12-05 17:49:07,Bakı,Approved,0
124585,2582,207,103.39,2025-03-23 11:55:30,Bakı,Approved,0
124586,1527,226,1.49,2024-12-24 00:25:47,Şəki,Approved,0
124587,1727,67,262.1,2025-01-19 16:49:39,Şəki,Approved,0
124588,1000,260,186.92,2025-02-26 14:50:46,Bakı,Approved,0
124589,1473,141,176.07,2025-07-21 17:08:19,Bakı,Approved,0
124590,2757,216,281.5,2025-03-12 14:51:30,Bakı,Approved,0
124591,1600,102,223.57,2025-09-12 23:28:10,Bakı,Approved,0
124592,621,14,160.63,2025-03-28 19:59:10,Gəncə,Declined,0
124593,2619,177,296.96,2025-09-29 03:41:39,Sumqayıt,Approved,0
124594,1595,115,124.39,2024-10-16 04:06:19,Bakı,Approved,0
124595,1111,108,153.67,2025-02-09 10:00:28,Şirvan,Approved,0
124596,1855,343,193.97,2025-03-25 04:12:32,Naxçıvan,Approved,0
124597,2617,110,260.1,2025-03-02 04:09:29,Bakı,Approved,0
124598,2151,74,293.81,2025-09-24 01:28:43,USA,Approved,0
124599,1301,235,156.99,2025-09-04 23:28:44,Bakı,Approved,0
124600,2005,176,2072.51,2024-10-16 22:07:00,Bakı,Approved,0
124601,1158,11,88.68,2024-10-20 00:40:01,Naxçıvan,Approved,0
124602,262,233,19.35,2025-03-09 01:30:28,Şəki,Approved,0
124603,1842,324,295.42,2025-09-16 20:51:03,Bakı,Approved,0
124604,674,88,30.13,2025-08-14 18:25:45,Bakı,Approved,0
124605,104,74,218.01,2025-01-07 22:19:58,USA,Approved,0
124606,1729,352,81.67,2025-06-28 03:19:34,Bakı,Approved,0
124607,1950,91,42.79,2024-12-13 15:09:44,Bakı,Approved,0
124608,2582,279,150.06,2024-12-29 01:33:50,Bakı,Approved,0
124609,2920,178,43.75,2025-01-02 13:27:32,Sumqayıt,Approved,0
124610,2834,47,257.41,2025-06-14 03:13:26,Şirvan,Approved,0
124611,685,80,253.11,2025-06-29 02:00:46,Bakı,Approved,0
124612,527,71,14.33,2025-07-19 00:32:13,Bakı,Declined,0
124613,1541,5,30.41,2025-07-22 02:39:48,Bakı,Approved,0
124614,1263,335,12.44,2025-09-10 08:40:47,Gəncə,Approved,0
124615,458,364,24.41,2024-10-11 18:41:30,Bakı,Approved,0
124616,1321,314,82.33,2025-04-10 08:17:53,Lənkəran,Approved,0
124617,1401,293,10.82,2025-07-18 15:12:31,Mingəçevir,Approved,0
124618,2492,129,119.33,2025-03-19 12:43:43,Lənkəran,Approved,0
124619,682,357,45.78,2025-05-16 15:36:35,Gəncə,Approved,0
124620,1059,165,23.97,2025-01-21 12:44:03,Bakı,Approved,0
124621,339,380,63.46,2025-06-30 04:57:09,Bakı,Approved,0
124622,878,111,2543.37,2025-09-06 00:15:22,Bakı,Approved,0
124623,967,305,145.67,2025-09-26 04:49:28,Bakı,Approved,0
124624,2840,40,75.62,2025-05-05 08:32:11,Sumqayıt,Declined,0
124625,941,76,271.86,2025-07-11 19:21:59,USA,Approved,0
124626,666,269,110.66,2025-05-24 06:21:24,Sumqayıt,Approved,0
124627,2696,337,220.96,2025-06-14 23:00:08,Bakı,Approved,0
124628,424,201,152.48,2025-01-05 22:12:08,Gəncə,Declined,0
124629,1226,56,270.19,2025-07-24 14:10:31,Gəncə,Approved,0
124630,1154,276,235.07,2025-08-20 05:04:27,Bakı,Approved,0
124631,2297,179,76.41,2025-02-21 06:30:16,Bakı,Approved,0
124632,1322,354,233.01,2025-01-13 04:39:01,Sumqayıt,Approved,0
124633,2654,79,179.15,2024-11-25 21:52:52,Naxçıvan,Declined,0
124634,2121,36,66.27,2025-05-12 18:01:07,Bakı,Declined,0
124635,2535,261,120.97,2024-12-08 21:12:33,Gəncə,Approved,0
124636,2826,83,32.09,2025-03-20 15:09:23,USA,Approved,0
124637,1121,316,32.02,2025-09-21 16:19:26,Şəki,Approved,0
124638,1770,271,97.76,2025-02-17 18:55:33,Bakı,Approved,0
124639,17,79,198.79,2025-05-28 00:24:15,Bakı,Approved,0
124640,708,221,49.14,2025-07-17 10:58:16,Bakı,Approved,0
124641,2295,72,47.52,2025-03-03 22:48:53,Bakı,Approved,0
124642,1536,362,36.68,2025-07-24 08:46:40,Bakı,Approved,0
124643,1447,11,57.73,2024-12-17 10:04:27,Bakı,Declined,0
124644,445,249,151.75,2025-05-10 21:20:54,Gəncə,Approved,0
124645,2545,206,21.03,2024-12-14 06:50:39,Bakı,Approved,0
124646,401,183,199.57,2025-06-17 13:13:54,Lənkəran,Approved,0
124647,2374,296,172.56,2025-02-26 03:40:59,Bakı,Approved,0
124648,267,76,79.52,2025-07-08 12:56:54,USA,Approved,0
124649,1411,321,644.51,2025-04-07 15:42:40,Bakı,Approved,0
124650,2088,87,245.17,2024-12-15 10:11:43,Bakı,Approved,0
124651,1379,43,54.74,2025-03-03 04:10:17,Bakı,Declined,0
124652,2242,140,2845.68,2025-03-14 03:22:09,Lənkəran,Approved,0
124653,847,136,33.42,2025-06-01 04:56:23,Bakı,Approved,0
124654,1603,40,78.03,2025-01-13 13:10:05,Bakı,Approved,0
124655,1511,218,188.59,2025-03-25 00:56:51,Quba,Approved,0
124656,2893,74,56.38,2025-05-21 17:11:04,USA,Approved,0
124657,177,267,4.54,2025-09-15 09:14:53,Bakı,Approved,0
124658,2092,108,126.68,2025-08-18 21:09:31,Bakı,Approved,0
124659,1284,228,93.64,2025-01-17 03:12:45,Bakı,Approved,0
124660,801,278,61.11,2025-07-24 20:43:41,Gəncə,Approved,0
124661,3006,380,245.05,2024-12-04 23:39:44,Gəncə,Approved,0
124662,2406,110,166.74,2025-07-05 13:36:43,Naxçıvan,Approved,0
124663,930,298,126.71,2025-08-12 22:12:58,Şirvan,Approved,0
124664,2207,23,253.2,2024-12-04 00:28:44,Bakı,Approved,0
124665,787,340,97.76,2025-07-07 04:50:16,Şirvan,Approved,0
124666,2805,46,2840.8,2025-01-26 22:06:04,Bakı,Approved,0
124667,1243,321,2704.97,2024-10-18 22:01:48,Bakı,Declined,0
124668,768,85,35.42,2025-06-11 21:45:53,Bakı,Approved,0
124669,2519,305,116.29,2025-09-18 08:07:08,Bakı,Approved,0
124670,2356,132,3096.52,2024-12-20 13:52:23,Sumqayıt,Approved,0
124671,1944,396,45.57,2025-02-11 04:38:23,Bakı,Approved,0
124672,2448,325,284.07,2025-07-30 08:43:08,Şirvan,Approved,0
124673,2582,43,12.46,2025-01-17 20:56:12,Bakı,Approved,0
124674,1450,243,3272.23,2024-10-10 10:10:06,Şirvan,Approved,0
124675,2712,150,229.12,2025-08-30 07:24:55,Gəncə,Approved,0
124676,1937,229,33.28,2025-08-01 20:29:41,Bakı,Approved,0
124677,573,248,90.17,2024-10-08 03:46:15,Şirvan,Approved,0
124678,481,363,17.62,2025-05-05 02:26:38,Bakı,Approved,0
124679,1371,215,90.58,2025-09-12 17:41:51,Bakı,Approved,0
124680,2331,400,70.04,2025-05-18 11:01:36,Bakı,Approved,0
124681,1397,62,80.22,2025-01-20 18:12:46,Quba,Approved,0
124682,2584,295,13.88,2025-09-18 05:18:01,Bakı,Approved,0
124683,1182,92,2.85,2025-01-11 13:11:49,Mingəçevir,Approved,0
124684,1186,214,118.61,2024-12-13 08:12:30,Bakı,Approved,0
124685,993,247,39.89,2025-03-10 00:23:09,Lənkəran,Approved,0
124686,361,117,114.51,2025-01-10 07:57:30,Lənkəran,Approved,0
124687,1061,89,47,2025-02-27 13:00:39,Bakı,Approved,0
124688,724,291,29.46,2024-12-13 13:45:39,Gəncə,Approved,0
124689,1269,90,20.37,2025-01-18 02:47:50,Bakı,Approved,0
124690,2576,195,291.3,2024-11-21 09:03:13,Bakı,Approved,0
124691,2480,28,117.9,2025-09-15 10:14:59,Bakı,Approved,0
124692,884,330,152.02,2024-11-26 15:28:08,Şəki,Approved,0
124693,148,243,1906.72,2025-07-24 01:35:03,Sumqayıt,Approved,0
124694,1986,173,203.45,2025-04-11 14:05:39,Şirvan,Declined,0
124695,402,57,99.89,2025-08-04 01:13:59,Gəncə,Approved,0
124696,2137,333,179.81,2025-02-06 12:31:23,Gəncə,Approved,0
124697,2822,200,61.44,2025-05-14 11:11:44,Bakı,Approved,0
124698,859,395,152.58,2024-11-07 10:11:33,Bakı,Approved,0
124699,2496,231,175.57,2025-06-28 23:18:13,Şirvan,Declined,0
124700,2200,118,52.44,2025-06-30 15:27:29,Mingəçevir,Approved,0
124701,2591,347,191.49,2025-08-24 03:56:56,Gəncə,Approved,0
124702,2456,392,2.33,2025-02-28 06:53:22,Bakı,Declined,0
124703,877,351,83.15,2025-05-02 13:14:12,Bakı,Declined,0
124704,2674,108,66.49,2025-04-11 15:55:30,Lənkəran,Approved,0
124705,748,272,176.69,2025-04-12 00:13:13,Gəncə,Approved,0
124706,812,358,50.58,2025-09-28 15:43:30,Bakı,Approved,0
124707,2903,108,37.37,2025-06-04 00:57:22,Mingəçevir,Approved,0
124708,2384,167,3427.18,2024-12-10 14:58:23,Bakı,Approved,0
124709,1096,307,1214.2,2025-07-07 23:31:24,Bakı,Approved,0
124710,1279,117,235.18,2025-01-18 14:41:31,Bakı,Declined,0
124711,2921,109,89.07,2025-08-17 14:02:01,Sumqayıt,Approved,0
124712,2796,357,103.03,2025-04-13 12:40:02,Bakı,Approved,0
124713,64,36,179.12,2024-12-06 16:31:35,Şirvan,Approved,0
124714,3018,325,121.8,2025-03-24 21:45:12,Lənkəran,Approved,0
124715,1049,18,70.45,2024-11-26 20:52:05,Bakı,Approved,0
124716,1741,311,199.4,2025-05-09 00:27:19,Sumqayıt,Declined,0
124717,1018,69,33.76,2025-09-05 19:59:14,Şirvan,Approved,0
124718,1295,73,40.98,2025-09-18 20:23:55,Bakı,Approved,0
124719,139,67,99.54,2025-03-21 14:29:55,Quba,Approved,0
124720,1801,67,186.75,2025-07-06 02:27:37,Bakı,Approved,0
124721,2607,91,18.67,2025-03-13 09:02:30,Bakı,Approved,0
124722,1675,231,144.91,2025-04-26 17:58:38,Bakı,Approved,0
124723,2597,20,181.11,2024-12-16 02:16:33,Sumqayıt,Approved,0
124724,2475,297,15.2,2025-02-19 12:44:57,Bakı,Approved,0
124725,2336,298,205.92,2025-09-09 11:40:10,Bakı,Approved,0
124726,728,367,114.61,2025-09-28 16:41:21,Bakı,Approved,0
124727,2361,108,235.36,2025-01-18 22:44:10,Bakı,Declined,0
124728,1315,71,42.89,2025-08-08 18:38:49,Bakı,Approved,0
124729,383,184,419.15,2024-10-20 09:31:18,Lənkəran,Approved,0
124730,432,171,262.09,2024-12-24 19:19:41,Bakı,Approved,0
124731,1746,180,2402.26,2025-07-15 10:28:16,Gəncə,Approved,0
124732,2601,229,16.13,2024-11-12 15:06:03,Quba,Approved,0
124733,1760,47,2565.71,2025-08-14 19:30:45,Sumqayıt,Approved,0
124734,690,282,40.56,2025-04-21 08:52:56,Bakı,Approved,0
124735,141,139,144.81,2025-08-13 23:44:51,Bakı,Declined,0
124736,96,215,180.88,2025-03-22 22:15:20,Sumqayıt,Approved,0
124737,2246,321,765.78,2025-01-12 09:52:49,Bakı,Approved,0
124738,2520,71,44.2,2025-04-27 05:01:07,Bakı,Approved,0
124739,1146,184,2320.08,2024-11-06 19:43:49,Bakı,Approved,0
124740,396,319,122.99,2025-09-18 20:11:39,Şirvan,Approved,0
124741,1269,248,87.26,2025-09-27 12:46:07,Bakı,Approved,0
124742,2528,59,299.41,2025-02-11 04:01:09,Bakı,Approved,0
124743,2756,381,23.91,2025-09-06 18:11:18,Bakı,Approved,0
124744,829,257,123.48,2025-04-09 19:19:47,Gəncə,Approved,0
124745,2580,74,203.07,2025-01-21 05:50:42,USA,Approved,0
124746,666,109,15.62,2025-02-04 04:06:37,Sumqayıt,Approved,0
124747,1745,298,80.32,2024-10-19 15:05:43,Bakı,Approved,0
124748,2982,89,38.76,2025-02-13 10:35:02,Bakı,Approved,0
124749,94,175,101.88,2025-03-17 22:29:03,Lənkəran,Declined,0
124750,1655,258,250.26,2025-01-08 08:33:13,Mingəçevir,Approved,0
124751,1953,110,162.38,2025-01-16 02:54:59,Bakı,Approved,0
124752,1490,66,168.68,2025-09-16 07:56:03,Bakı,Approved,0
124753,2777,59,227.6,2025-02-16 05:21:33,Lənkəran,Approved,0
124754,2896,220,142.98,2025-03-08 17:24:22,Lənkəran,Approved,0
124755,2066,12,165.87,2025-01-26 00:42:43,Bakı,Approved,0
124756,467,138,134.09,2025-01-28 05:59:43,Bakı,Approved,0
124757,2755,366,260.27,2024-12-13 18:00:52,Bakı,Approved,0
124758,1619,164,22.97,2024-12-11 23:27:03,Mingəçevir,Approved,0
124759,278,204,29.49,2025-01-05 21:47:57,Gəncə,Approved,0
124760,1774,188,60.71,2024-10-04 23:23:03,Bakı,Approved,0
124761,109,198,272.61,2025-05-08 01:49:28,Bakı,Approved,0
124762,956,15,228.48,2025-05-25 22:31:35,Bakı,Approved,0
124763,1223,308,258.31,2024-10-19 05:45:57,Mingəçevir,Approved,0
124764,2750,81,217.43,2025-04-27 03:17:36,USA,Approved,0
124765,1838,258,107.78,2025-05-02 03:35:50,Bakı,Approved,0
124766,2900,237,147.41,2025-01-02 01:38:49,Şəki,Approved,0
124767,234,394,266.82,2025-08-08 22:33:06,Bakı,Approved,0
124768,2917,362,59.07,2025-02-05 07:57:32,Sumqayıt,Approved,0
124769,892,66,38.62,2025-07-18 07:04:24,Bakı,Declined,0
124770,301,107,2411.09,2025-01-16 18:47:24,Naxçıvan,Declined,0
124771,721,73,23.09,2025-04-02 13:58:02,Sumqayıt,Approved,0
124772,869,350,146.19,2025-01-02 18:19:58,Bakı,Approved,0
124773,276,327,151.15,2025-05-27 00:54:59,Sumqayıt,Approved,0
124774,401,121,85.88,2025-07-01 02:05:12,Lənkəran,Approved,0
124775,1912,329,142.88,2025-05-20 19:25:47,Şirvan,Approved,0
124776,2016,280,277.07,2025-01-23 05:38:37,Bakı,Approved,0
124777,2907,291,263.75,2024-12-08 00:13:33,Bakı,Declined,0
124778,1185,374,1288.64,2025-02-22 03:37:31,Bakı,Approved,0
124779,1302,69,41.66,2025-03-29 21:12:53,Bakı,Approved,0
124780,1045,241,16.9,2025-01-18 17:19:04,Bakı,Declined,0
124781,256,52,2091.39,2024-11-09 14:24:09,Şirvan,Approved,0
124782,2831,94,46.36,2025-03-18 07:12:44,Bakı,Approved,0
124783,1377,209,258.71,2025-06-21 16:24:38,Sumqayıt,Approved,0
124784,2919,146,53.44,2024-11-29 06:26:08,Sumqayıt,Approved,0
124785,1052,251,16.76,2025-01-05 03:34:38,Bakı,Approved,0
124786,2308,295,94.36,2025-07-21 18:31:54,Bakı,Approved,0
124787,2317,156,42.79,2025-07-05 06:52:49,Naxçıvan,Approved,0
124788,39,278,136.27,2024-11-28 15:43:30,Quba,Approved,0
124789,1455,395,208.54,2024-10-15 23:25:54,Sumqayıt,Approved,0
124790,677,287,11.31,2025-06-04 10:42:17,Mingəçevir,Approved,0
124791,653,60,186.53,2025-09-03 02:10:47,Bakı,Approved,0
124792,2793,119,202.68,2025-03-06 12:15:24,Bakı,Approved,0
124793,2546,224,20.97,2025-09-15 19:45:53,Bakı,Approved,0
124794,2052,326,131.85,2025-02-28 16:44:01,Bakı,Approved,0
124795,402,220,261.02,2025-01-04 10:52:30,Gəncə,Approved,0
124796,978,177,110.06,2025-02-09 03:33:45,Bakı,Approved,0
124797,2775,332,141.33,2025-06-11 12:53:04,Bakı,Approved,0
124798,230,75,121.68,2024-11-20 05:18:37,Mingəçevir,Approved,0
124799,2600,26,264.6,2025-08-29 14:38:30,Bakı,Approved,0
124800,2634,19,111.59,2024-12-07 11:12:38,Bakı,Approved,0
124801,1155,167,3365.87,2025-03-05 00:51:06,Bakı,Declined,0
124802,1016,349,28.45,2024-11-18 06:26:17,Şirvan,Approved,0
124803,1709,106,264.57,2025-08-16 19:19:46,Bakı,Declined,0
124804,1978,158,1802.1,2025-09-19 00:57:29,Quba,Declined,0
124805,450,259,1394.18,2025-01-12 14:56:35,Bakı,Approved,0
124806,265,95,40.33,2025-03-04 18:45:04,Bakı,Approved,0
124807,2238,343,121.03,2025-09-27 13:30:29,Bakı,Declined,0
